id,plot_id,reading_type,value,recorded_at
9129,308,humidity,46.11,2025-12-26 20:00:00
9130,212,rainfall,34.48,2025-11-18 13:00:00
9131,223,temperature,25.7,2025-12-13 06:00:00
9132,226,humidity,44.58,2026-04-21 09:00:00
9133,446,temperature,26.69,2026-04-21 07:00:00
9134,442,temperature,34.09,2025-10-14 10:00:00
9135,292,soil_moisture,40.89,2025-09-24 15:00:00
9136,185,rainfall,25.8,2026-03-06 19:00:00
9137,381,rainfall,0.0,2025-10-26 00:00:00
9138,18,soil_moisture,35.56,2026-03-17 13:00:00
9139,76,rainfall,29.78,2026-04-15 21:00:00
9140,60,temperature,30.47,2026-03-06 23:00:00
9141,287,soil_moisture,49.85,2026-04-03 03:00:00
9142,133,soil_moisture,38.97,2025-07-02 02:00:00
9143,436,temperature,29.64,2026-02-11 23:00:00
9144,28,humidity,46.73,2025-07-10 11:00:00
9145,381,temperature,33.67,2025-10-25 11:00:00
9146,193,humidity,52.23,2026-03-20 05:00:00
9147,4,rainfall,0.0,2026-04-12 21:00:00
9148,229,rainfall,0.0,2025-11-11 23:00:00
9149,331,humidity,51.04,2026-04-09 19:00:00
9150,238,soil_moisture,28.32,2025-11-24 12:00:00
9151,24,soil_moisture,40.32,2026-03-04 01:00:00
9152,128,temperature,22.55,2025-07-10 00:00:00
9153,211,humidity,59.99,2026-02-02 20:00:00
9154,437,temperature,31.49,2025-10-03 22:00:00
9155,428,temperature,23.13,2026-01-30 17:00:00
9156,449,humidity,78.62,2025-09-17 07:00:00
9157,169,humidity,57.79,2026-03-22 17:00:00
9158,290,humidity,45.74,2026-02-27 11:00:00
9159,146,humidity,55.3,2025-08-17 03:00:00
9160,211,soil_moisture,22.58,2026-02-03 03:00:00
9161,425,humidity,68.95,2025-09-09 03:00:00
9162,91,humidity,70.71,2026-02-22 12:00:00
9163,18,temperature,27.13,2026-03-16 08:00:00
9164,6,temperature,23.94,2025-08-11 18:00:00
9165,133,temperature,24.04,2025-07-02 14:00:00
9166,331,humidity,54.44,2026-04-09 15:00:00
9167,273,humidity,46.48,2026-01-06 09:00:00
9168,147,rainfall,0.0,2026-03-09 02:00:00
9169,296,soil_moisture,44.22,2025-08-20 22:00:00
9170,255,soil_moisture,41.17,2025-11-04 02:00:00
9171,211,rainfall,0.0,2026-02-02 01:00:00
9172,361,humidity,67.73,2025-10-18 22:00:00
9173,167,rainfall,0.0,2025-12-23 03:00:00
9174,123,humidity,61.25,2025-11-16 14:00:00
9175,177,humidity,51.79,2026-03-14 03:00:00
9176,428,rainfall,0.0,2026-01-30 21:00:00
9177,436,soil_moisture,25.82,2026-02-13 07:00:00
9178,126,rainfall,62.5,2025-08-17 23:00:00
9179,335,temperature,24.29,2025-09-05 03:00:00
9180,255,humidity,55.42,2025-11-03 19:00:00
9181,151,soil_moisture,29.8,2026-03-18 05:00:00
9182,184,soil_moisture,27.61,2026-01-05 20:00:00
9183,223,soil_moisture,21.59,2025-12-13 16:00:00
9184,327,temperature,30.13,2025-07-29 09:00:00
9185,148,soil_moisture,40.88,2025-12-02 02:00:00
9186,163,soil_moisture,42.87,2025-07-03 19:00:00
9187,285,soil_moisture,30.05,2025-09-05 21:00:00
9188,431,temperature,28.23,2025-07-02 08:00:00
9189,368,temperature,20.71,2026-03-05 02:00:00
9190,305,temperature,23.45,2025-06-27 10:00:00
9191,424,soil_moisture,29.02,2026-01-07 06:00:00
9192,13,rainfall,0.0,2025-11-01 01:00:00
9193,233,soil_moisture,32.71,2025-12-15 05:00:00
9194,47,temperature,30.27,2025-10-05 11:00:00
9195,425,temperature,34.16,2025-09-08 06:00:00
9196,205,soil_moisture,48.02,2025-12-24 20:00:00
9197,82,soil_moisture,34.23,2026-02-20 12:00:00
9198,424,temperature,25.57,2026-01-07 04:00:00
9199,208,rainfall,40.91,2026-01-15 05:00:00
9200,324,humidity,56.47,2026-01-25 01:00:00
9201,129,soil_moisture,27.73,2026-04-20 17:00:00
9202,135,soil_moisture,41.56,2025-12-06 22:00:00
9203,46,rainfall,0.0,2025-09-20 04:00:00
9204,136,humidity,61.63,2025-11-10 22:00:00
9205,341,temperature,36.14,2025-11-25 02:00:00
9206,287,humidity,53.29,2026-04-04 02:00:00
9207,211,rainfall,0.0,2026-02-02 18:00:00
9208,449,humidity,71.04,2025-09-17 06:00:00
9209,193,temperature,28.64,2026-03-19 11:00:00
9210,413,temperature,28.93,2026-01-14 06:00:00
9211,17,soil_moisture,27.09,2025-07-21 09:00:00
9212,78,soil_moisture,40.97,2025-09-26 06:00:00
9213,287,humidity,49.05,2026-04-03 13:00:00
9214,178,humidity,62.74,2025-12-17 07:00:00
9215,204,temperature,32.31,2025-08-23 01:00:00
9216,146,temperature,23.56,2025-08-15 01:00:00
9217,263,humidity,48.61,2025-12-21 09:00:00
9218,59,soil_moisture,44.2,2025-12-08 02:00:00
9219,273,temperature,26.84,2026-01-08 21:00:00
9220,105,temperature,21.81,2026-01-27 08:00:00
9221,143,temperature,32.69,2025-08-10 11:00:00
9222,268,temperature,27.1,2025-12-23 02:00:00
9223,303,soil_moisture,32.97,2025-08-21 21:00:00
9224,440,soil_moisture,43.72,2025-07-08 11:00:00
9225,143,humidity,63.29,2025-08-11 23:00:00
9226,197,soil_moisture,46.81,2026-03-16 23:00:00
9227,427,soil_moisture,31.64,2025-07-09 09:00:00
9228,447,rainfall,44.49,2025-09-20 18:00:00
9229,197,rainfall,23.21,2026-03-16 02:00:00
9230,226,rainfall,0.0,2026-04-23 15:00:00
9231,288,temperature,30.19,2025-07-07 15:00:00
9232,446,soil_moisture,47.67,2026-04-21 10:00:00
9233,294,humidity,50.65,2026-01-05 04:00:00
9234,223,temperature,25.24,2025-12-14 00:00:00
9235,205,temperature,24.9,2025-12-24 21:00:00
9236,323,humidity,55.59,2025-07-25 05:00:00
9237,442,humidity,49.7,2025-10-15 17:00:00
9238,13,soil_moisture,45.52,2025-11-01 14:00:00
9239,147,soil_moisture,26.62,2026-03-09 20:00:00
9240,196,humidity,72.22,2026-02-15 01:00:00
9241,192,soil_moisture,32.61,2026-01-20 04:00:00
9242,340,rainfall,44.82,2025-12-26 08:00:00
9243,186,humidity,63.97,2026-01-28 19:00:00
9244,143,rainfall,0.0,2025-08-10 11:00:00
9245,44,humidity,49.77,2025-10-06 16:00:00
9246,277,temperature,32.28,2025-09-11 03:00:00
9247,24,humidity,40.36,2026-03-05 18:00:00
9248,128,rainfall,0.0,2025-07-10 21:00:00
9249,7,temperature,28.34,2025-12-15 15:00:00
9250,178,rainfall,0.0,2025-12-16 16:00:00
9251,255,humidity,49.89,2025-11-04 09:00:00
9252,171,rainfall,0.0,2026-01-17 08:00:00
9253,29,humidity,40.42,2026-01-19 21:00:00
9254,309,humidity,40.45,2026-04-07 22:00:00
9255,122,rainfall,32.24,2025-12-23 14:00:00
9256,30,temperature,24.96,2025-08-20 10:00:00
9257,341,humidity,54.7,2025-11-24 02:00:00
9258,321,soil_moisture,25.0,2025-09-11 05:00:00
9259,70,rainfall,35.61,2025-12-10 16:00:00
9260,129,soil_moisture,29.81,2026-04-20 23:00:00
9261,197,temperature,27.49,2026-03-15 09:00:00
9262,180,temperature,26.96,2025-12-25 02:00:00
9263,28,temperature,22.95,2025-07-10 11:00:00
9264,381,humidity,45.46,2025-10-24 06:00:00
9265,298,temperature,32.65,2025-09-14 04:00:00
9266,427,soil_moisture,22.13,2025-07-11 08:00:00
9267,343,rainfall,0.0,2026-01-13 14:00:00
9268,353,temperature,20.73,2026-03-18 19:00:00
9269,411,soil_moisture,37.12,2025-08-23 17:00:00
9270,449,soil_moisture,34.42,2025-09-17 02:00:00
9271,311,soil_moisture,40.33,2025-10-07 15:00:00
9272,5,humidity,52.55,2026-04-08 20:00:00
9273,48,soil_moisture,40.77,2025-12-31 01:00:00
9274,233,rainfall,45.79,2025-12-14 06:00:00
9275,351,temperature,23.9,2026-02-12 17:00:00
9276,7,temperature,30.68,2025-12-17 20:00:00
9277,354,humidity,67.53,2026-03-06 15:00:00
9278,285,rainfall,31.83,2025-09-06 16:00:00
9279,161,humidity,42.82,2026-01-06 13:00:00
9280,72,soil_moisture,43.49,2025-08-19 11:00:00
9281,7,rainfall,0.0,2025-12-15 20:00:00
9282,311,humidity,44.43,2025-10-07 03:00:00
9283,227,humidity,70.04,2025-10-16 09:00:00
9284,44,rainfall,0.0,2025-10-07 03:00:00
9285,9,soil_moisture,35.55,2025-09-19 10:00:00
9286,16,humidity,65.29,2025-08-19 03:00:00
9287,322,humidity,54.59,2026-01-16 13:00:00
9288,178,temperature,31.36,2025-12-15 15:00:00
9289,157,rainfall,0.0,2026-01-20 09:00:00
9290,272,rainfall,0.0,2025-12-02 23:00:00
9291,324,soil_moisture,23.91,2026-01-26 15:00:00
9292,448,temperature,26.65,2025-12-13 18:00:00
9293,418,soil_moisture,42.01,2025-09-06 16:00:00
9294,229,soil_moisture,33.08,2025-11-13 08:00:00
9295,222,rainfall,31.4,2025-10-15 13:00:00
9296,343,soil_moisture,37.78,2026-01-13 09:00:00
9297,385,rainfall,0.0,2026-03-23 11:00:00
9298,1,soil_moisture,32.42,2026-02-28 18:00:00
9299,126,humidity,57.79,2025-08-17 14:00:00
9300,290,humidity,44.1,2026-02-26 10:00:00
9301,36,rainfall,0.0,2026-03-20 06:00:00
9302,233,temperature,23.18,2025-12-14 07:00:00
9303,171,rainfall,0.0,2026-01-15 16:00:00
9304,55,temperature,33.82,2025-09-02 02:00:00
9305,290,humidity,42.69,2026-02-26 11:00:00
9306,192,humidity,48.19,2026-01-19 16:00:00
9307,326,soil_moisture,28.87,2026-03-27 04:00:00
9308,346,temperature,32.01,2025-09-24 11:00:00
9309,437,humidity,57.65,2025-10-04 06:00:00
9310,46,humidity,74.87,2025-09-19 23:00:00
9311,5,soil_moisture,29.29,2026-04-08 09:00:00
9312,72,humidity,47.54,2025-08-19 10:00:00
9313,361,temperature,21.81,2025-10-19 17:00:00
9314,166,temperature,36.76,2025-12-01 07:00:00
9315,391,temperature,28.37,2025-06-28 19:00:00
9316,428,rainfall,0.0,2026-01-31 20:00:00
9317,240,temperature,20.19,2026-04-23 20:00:00
9318,440,humidity,41.35,2025-07-09 14:00:00
9319,128,humidity,42.83,2025-07-10 05:00:00
9320,65,soil_moisture,43.11,2025-07-08 18:00:00
9321,368,humidity,66.41,2026-03-05 10:00:00
9322,309,rainfall,55.12,2026-04-08 14:00:00
9323,9,soil_moisture,32.22,2025-09-19 02:00:00
9324,340,temperature,31.83,2025-12-27 10:00:00
9325,142,temperature,24.27,2025-11-15 04:00:00
9326,305,soil_moisture,45.06,2025-06-26 09:00:00
9327,342,humidity,72.9,2026-03-29 19:00:00
9328,381,humidity,47.25,2025-10-25 17:00:00
9329,326,soil_moisture,26.45,2026-03-26 21:00:00
9330,74,soil_moisture,45.1,2025-10-24 00:00:00
9331,386,soil_moisture,39.35,2026-04-06 13:00:00
9332,163,rainfall,0.0,2025-07-04 17:00:00
9333,372,soil_moisture,32.8,2025-10-28 10:00:00
9334,215,rainfall,22.27,2026-03-16 05:00:00
9335,48,humidity,37.55,2026-01-01 00:00:00
9336,142,rainfall,0.0,2025-11-16 19:00:00
9337,311,rainfall,0.0,2025-10-08 07:00:00
9338,219,rainfall,0.0,2025-11-20 04:00:00
9339,166,rainfall,0.0,2025-11-30 00:00:00
9340,368,soil_moisture,25.81,2026-03-04 06:00:00
9341,55,soil_moisture,28.78,2025-08-31 09:00:00
9342,24,rainfall,29.4,2026-03-04 18:00:00
9343,342,soil_moisture,33.1,2026-03-29 03:00:00
9344,311,soil_moisture,38.46,2025-10-07 01:00:00
9345,287,rainfall,0.0,2026-04-03 10:00:00
9346,287,soil_moisture,36.63,2026-04-03 10:00:00
9347,293,humidity,38.69,2026-02-10 03:00:00
9348,335,temperature,26.03,2025-09-03 06:00:00
9349,77,humidity,52.94,2026-03-27 06:00:00
9350,77,rainfall,0.0,2026-03-28 04:00:00
9351,402,humidity,46.83,2026-03-28 04:00:00
9352,215,soil_moisture,47.7,2026-03-16 04:00:00
9353,55,rainfall,31.23,2025-09-01 23:00:00
9354,70,temperature,26.7,2025-12-10 16:00:00
9355,238,rainfall,60.49,2025-11-25 09:00:00
9356,238,soil_moisture,28.62,2025-11-25 10:00:00
9357,53,rainfall,0.0,2026-03-02 16:00:00
9358,6,humidity,70.53,2025-08-13 01:00:00
9359,4,rainfall,0.0,2026-04-11 17:00:00
9360,413,humidity,43.17,2026-01-14 02:00:00
9361,210,humidity,66.01,2025-11-05 14:00:00
9362,1,humidity,73.09,2026-03-01 00:00:00
9363,362,temperature,18.81,2026-04-19 02:00:00
9364,180,temperature,25.23,2025-12-24 20:00:00
9365,46,rainfall,0.0,2025-09-20 16:00:00
9366,361,temperature,25.28,2025-10-19 08:00:00
9367,59,rainfall,0.0,2025-12-09 09:00:00
9368,169,humidity,62.85,2026-03-22 22:00:00
9369,166,rainfall,0.0,2025-12-01 02:00:00
9370,346,rainfall,40.52,2025-09-24 01:00:00
9371,78,humidity,48.85,2025-09-25 15:00:00
9372,165,soil_moisture,31.58,2025-07-02 00:00:00
9373,354,soil_moisture,23.74,2026-03-06 03:00:00
9374,396,temperature,32.13,2025-07-06 03:00:00
9375,169,soil_moisture,39.99,2026-03-22 19:00:00
9376,437,rainfall,0.0,2025-10-04 20:00:00
9377,371,soil_moisture,23.13,2026-03-30 10:00:00
9378,166,temperature,30.91,2025-11-29 12:00:00
9379,300,rainfall,0.0,2025-10-27 18:00:00
9380,298,rainfall,0.0,2025-09-11 12:00:00
9381,335,soil_moisture,40.02,2025-09-05 19:00:00
9382,318,rainfall,0.0,2026-04-04 10:00:00
9383,418,soil_moisture,41.97,2025-09-05 08:00:00
9384,296,soil_moisture,42.74,2025-08-20 03:00:00
9385,376,humidity,55.21,2025-09-13 03:00:00
9386,372,humidity,57.93,2025-10-28 12:00:00
9387,296,soil_moisture,49.83,2025-08-20 01:00:00
9388,140,rainfall,0.0,2025-09-13 12:00:00
9389,134,soil_moisture,39.14,2026-01-08 00:00:00
9390,143,temperature,35.72,2025-08-10 05:00:00
9391,32,humidity,70.0,2025-07-27 19:00:00
9392,166,rainfall,0.0,2025-12-01 13:00:00
9393,331,rainfall,0.0,2026-04-10 22:00:00
9394,273,soil_moisture,47.68,2026-01-06 06:00:00
9395,167,rainfall,40.86,2025-12-23 13:00:00
9396,82,rainfall,0.0,2026-02-21 07:00:00
9397,117,temperature,26.97,2025-08-22 09:00:00
9398,177,rainfall,0.0,2026-03-13 11:00:00
9399,444,soil_moisture,31.64,2025-12-11 20:00:00
9400,208,rainfall,0.0,2026-01-16 02:00:00
9401,215,rainfall,0.0,2026-03-15 22:00:00
9402,114,temperature,23.18,2026-04-19 09:00:00
9403,146,rainfall,-99.0,2025-08-17 00:00:00
9404,196,soil_moisture,43.05,2026-02-15 23:00:00
9405,272,temperature,29.51,2025-12-02 13:00:00
9406,268,rainfall,0.0,2025-12-23 07:00:00
9407,59,rainfall,0.0,2025-12-09 13:00:00
9408,140,temperature,24.73,2025-09-12 18:00:00
9409,70,rainfall,36.82,2025-12-09 11:00:00
9410,91,rainfall,29.73,2026-02-23 10:00:00
9411,305,rainfall,0.0,2025-06-27 04:00:00
9412,161,rainfall,0.0,2026-01-08 10:00:00
9413,146,humidity,54.67,2025-08-17 18:00:00
9414,115,temperature,32.02,2025-10-25 22:00:00
9415,36,rainfall,0.0,2026-03-19 23:00:00
9416,133,humidity,83.34,2025-07-02 14:00:00
9417,77,soil_moisture,14.62,2026-03-28 10:00:00
9418,263,rainfall,0.0,2025-12-23 01:00:00
9419,90,humidity,51.61,2025-08-20 04:00:00
9420,186,rainfall,42.72,2026-01-29 04:00:00
9421,424,soil_moisture,33.0,2026-01-06 10:00:00
9422,30,humidity,57.98,2025-08-21 00:00:00
9423,413,rainfall,29.6,2026-01-13 17:00:00
9424,48,humidity,36.86,2026-01-01 14:00:00
9425,46,rainfall,46.64,2025-09-21 00:00:00
9426,74,soil_moisture,40.18,2025-10-24 15:00:00
9427,48,humidity,39.69,2026-01-01 06:00:00
9428,324,temperature,24.14,2026-01-26 23:00:00
9429,97,rainfall,0.0,2026-02-15 08:00:00
9430,227,humidity,68.54,2025-10-18 03:00:00
9431,50,temperature,20.62,2026-03-09 21:00:00
9432,65,rainfall,0.0,2025-07-09 04:00:00
9433,47,rainfall,56.48,2025-10-05 05:00:00
9434,65,soil_moisture,47.83,2025-07-09 17:00:00
9435,1,rainfall,23.09,2026-02-28 19:00:00
9436,140,humidity,45.38,2025-09-13 10:00:00
9437,204,rainfall,0.0,2025-08-25 11:00:00
9438,346,humidity,69.39,2025-09-24 02:00:00
9439,146,rainfall,0.0,2025-08-16 07:00:00
9440,273,rainfall,0.0,2026-01-07 10:00:00
9441,168,humidity,63.85,2026-03-27 05:00:00
9442,437,soil_moisture,46.52,2025-10-03 20:00:00
9443,425,temperature,35.3,2025-09-09 04:00:00
9444,30,soil_moisture,39.56,2025-08-20 07:00:00
9445,61,humidity,48.25,2026-02-05 11:00:00
9446,449,temperature,34.96,2025-09-16 22:00:00
9447,126,temperature,34.93,2025-08-17 11:00:00
9448,143,soil_moisture,31.65,2025-08-12 08:00:00
9449,381,soil_moisture,46.3,2025-10-25 17:00:00
9450,377,temperature,33.37,2025-07-12 15:00:00
9451,389,humidity,39.94,2026-03-16 11:00:00
9452,370,temperature,19.92,2025-07-08 06:00:00
9453,233,temperature,24.71,2025-12-14 22:00:00
9454,376,humidity,59.18,2025-09-14 23:00:00
9455,55,humidity,64.32,2025-08-31 06:00:00
9456,340,temperature,30.63,2025-12-26 01:00:00
9457,323,rainfall,0.0,2025-07-26 17:00:00
9458,17,rainfall,0.0,2025-07-21 01:00:00
9459,178,rainfall,0.0,2025-12-15 16:00:00
9460,283,soil_moisture,45.79,2026-02-23 14:00:00
9461,170,rainfall,0.0,2025-07-04 20:00:00
9462,13,rainfall,0.0,2025-11-01 17:00:00
9463,55,rainfall,0.0,2025-08-31 11:00:00
9464,285,rainfall,0.0,2025-09-06 04:00:00
9465,323,rainfall,0.0,2025-07-25 17:00:00
9466,428,soil_moisture,45.2,2026-01-31 19:00:00
9467,78,rainfall,58.96,2025-09-27 07:00:00
9468,294,rainfall,0.0,2026-01-03 22:00:00
9469,185,temperature,31.33,2026-03-06 00:00:00
9470,170,humidity,43.48,2025-07-04 19:00:00
9471,436,rainfall,0.0,2026-02-11 11:00:00
9472,226,humidity,41.19,2026-04-21 03:00:00
9473,43,temperature,22.77,2025-09-12 19:00:00
9474,268,temperature,25.59,2025-12-24 01:00:00
9475,168,temperature,23.62,2026-03-27 04:00:00
9476,117,rainfall,0.0,2025-08-23 02:00:00
9477,5,temperature,33.0,2026-04-07 02:00:00
9478,77,temperature,23.1,2026-03-27 10:00:00
9479,436,soil_moisture,33.4,2026-02-12 02:00:00
9480,326,soil_moisture,16.98,2026-03-28 14:00:00
9481,13,humidity,65.33,2025-11-01 06:00:00
9482,43,soil_moisture,35.3,2025-09-12 22:00:00
9483,287,rainfall,0.0,2026-04-04 02:00:00
9484,201,soil_moisture,18.72,2026-03-31 19:00:00
9485,446,soil_moisture,42.04,2026-04-22 02:00:00
9486,268,humidity,66.58,2025-12-24 21:00:00
9487,362,rainfall,0.0,2026-04-19 07:00:00
9488,74,humidity,50.38,2025-10-23 01:00:00
9489,327,rainfall,42.79,2025-07-28 12:00:00
9490,114,soil_moisture,31.85,2026-04-19 17:00:00
9491,341,soil_moisture,49.06,2025-11-25 02:00:00
9492,24,temperature,27.56,2026-03-06 08:00:00
9493,44,soil_moisture,34.51,2025-10-08 02:00:00
9494,277,soil_moisture,34.86,2025-09-10 23:00:00
9495,97,soil_moisture,35.51,2026-02-13 12:00:00
9496,61,temperature,28.15,2026-02-06 03:00:00
9497,327,rainfall,0.0,2025-07-28 20:00:00
9498,327,humidity,61.62,2025-07-30 03:00:00
9499,431,temperature,29.55,2025-07-02 07:00:00
9500,233,rainfall,0.0,2025-12-16 21:00:00
9501,91,temperature,22.45,2026-02-22 05:00:00
9502,61,soil_moisture,39.85,2026-02-05 10:00:00
9503,300,soil_moisture,35.58,2025-10-25 13:00:00
9504,5,humidity,32.44,2026-04-08 03:00:00
9505,321,soil_moisture,29.66,2025-09-10 09:00:00
9506,335,rainfall,0.0,2025-09-04 05:00:00
9507,431,temperature,29.83,2025-07-01 08:00:00
9508,300,soil_moisture,36.87,2025-10-26 02:00:00
9509,381,temperature,37.0,2025-10-24 03:00:00
9510,99,humidity,45.42,2025-10-09 20:00:00
9511,411,soil_moisture,31.76,2025-08-25 05:00:00
9512,16,humidity,75.18,2025-08-19 02:00:00
9513,272,humidity,61.41,2025-12-03 07:00:00
9514,385,soil_moisture,22.31,2026-03-22 05:00:00
9515,184,temperature,33.2,2026-01-07 04:00:00
9516,413,temperature,27.45,2026-01-12 23:00:00
9517,90,soil_moisture,38.86,2025-08-19 13:00:00
9518,147,temperature,27.55,2026-03-08 06:00:00
9519,114,humidity,46.84,2026-04-20 04:00:00
9520,180,soil_moisture,38.38,2025-12-25 00:00:00
9521,235,humidity,47.17,2026-03-30 09:00:00
9522,447,soil_moisture,26.04,2025-09-18 08:00:00
9523,376,rainfall,0.0,2025-09-13 04:00:00
9524,60,temperature,30.11,2026-03-07 08:00:00
9525,17,soil_moisture,27.1,2025-07-19 07:00:00
9526,94,temperature,29.96,2025-09-28 19:00:00
9527,113,humidity,42.72,2025-07-28 08:00:00
9528,346,soil_moisture,30.0,2025-09-25 02:00:00
9529,233,humidity,59.59,2025-12-14 22:00:00
9530,386,soil_moisture,43.34,2026-04-05 08:00:00
9531,368,rainfall,0.0,2026-03-04 22:00:00
9532,226,humidity,50.16,2026-04-21 19:00:00
9533,135,temperature,26.11,2025-12-05 17:00:00
9534,99,temperature,32.41,2025-10-10 03:00:00
9535,125,humidity,58.84,2025-11-22 02:00:00
9536,364,humidity,62.46,2025-12-20 18:00:00
9537,123,soil_moisture,34.02,2025-11-16 16:00:00
9538,382,rainfall,0.0,2025-07-30 11:00:00
9539,36,rainfall,0.0,2026-03-19 22:00:00
9540,17,temperature,34.2,2025-07-19 10:00:00
9541,77,humidity,57.58,2026-03-26 06:00:00
9542,212,soil_moisture,43.56,2025-11-16 11:00:00
9543,70,soil_moisture,32.79,2025-12-10 11:00:00
9544,389,temperature,34.33,2026-03-17 09:00:00
9545,368,rainfall,0.0,2026-03-04 06:00:00
9546,1,temperature,25.48,2026-03-02 03:00:00
9547,6,soil_moisture,42.97,2025-08-12 04:00:00
9548,220,rainfall,0.0,2026-01-30 05:00:00
9549,65,rainfall,0.0,2025-07-08 08:00:00
9550,105,soil_moisture,42.93,2026-01-28 07:00:00
9551,436,soil_moisture,29.42,2026-02-12 14:00:00
9552,402,rainfall,37.61,2026-03-29 09:00:00
9553,303,soil_moisture,32.69,2025-08-23 01:00:00
9554,292,humidity,64.11,2025-09-24 12:00:00
9555,330,soil_moisture,26.61,2025-10-03 13:00:00
9556,196,humidity,65.63,2026-02-15 17:00:00
9557,335,soil_moisture,44.6,2025-09-05 09:00:00
9558,122,temperature,27.01,2025-12-22 14:00:00
9559,134,soil_moisture,44.54,2026-01-07 02:00:00
9560,419,humidity,49.74,2025-09-25 08:00:00
9561,36,temperature,25.97,2026-03-20 16:00:00
9562,384,rainfall,0.0,2025-08-16 07:00:00
9563,210,soil_moisture,44.56,2025-11-04 22:00:00
9564,115,humidity,71.06,2025-10-27 02:00:00
9565,143,temperature,34.76,2025-08-11 19:00:00
9566,268,temperature,27.83,2025-12-23 01:00:00
9567,43,soil_moisture,37.66,2025-09-13 06:00:00
9568,354,humidity,66.26,2026-03-06 07:00:00
9569,220,soil_moisture,20.64,2026-01-31 03:00:00
9570,128,rainfall,0.0,2025-07-09 16:00:00
9571,60,temperature,30.01,2026-03-05 11:00:00
9572,442,rainfall,0.0,2025-10-15 23:00:00
9573,47,rainfall,0.0,2025-10-04 20:00:00
9574,283,rainfall,0.0,2026-02-22 02:00:00
9575,126,temperature,34.91,2025-08-18 01:00:00
9576,219,temperature,27.49,2025-11-20 19:00:00
9577,65,humidity,68.51,2025-07-08 06:00:00
9578,178,humidity,69.24,2025-12-16 09:00:00
9579,61,temperature,23.75,2026-02-06 09:00:00
9580,196,soil_moisture,36.45,2026-02-15 07:00:00
9581,157,rainfall,0.0,2026-01-19 04:00:00
9582,343,temperature,26.87,2026-01-14 06:00:00
9583,431,temperature,32.31,2025-07-02 12:00:00
9584,290,rainfall,41.54,2026-02-26 01:00:00
9585,425,soil_moisture,32.98,2025-09-08 06:00:00
9586,362,rainfall,32.22,2026-04-18 12:00:00
9587,13,temperature,26.1,2025-11-02 22:00:00
9588,372,temperature,33.5,2025-10-30 00:00:00
9589,18,soil_moisture,35.46,2026-03-15 16:00:00
9590,229,rainfall,0.0,2025-11-12 10:00:00
9591,396,rainfall,36.58,2025-07-06 03:00:00
9592,193,soil_moisture,41.18,2026-03-18 06:00:00
9593,43,soil_moisture,34.68,2025-09-12 08:00:00
9594,117,humidity,45.88,2025-08-21 23:00:00
9595,60,temperature,27.74,2026-03-07 01:00:00
9596,140,rainfall,36.77,2025-09-12 17:00:00
9597,272,temperature,29.35,2025-12-03 21:00:00
9598,326,rainfall,0.0,2026-03-28 06:00:00
9599,70,temperature,28.01,2025-12-10 13:00:00
9600,273,soil_moisture,38.59,2026-01-08 06:00:00
9601,186,humidity,61.69,2026-01-29 01:00:00
9602,125,temperature,22.77,2025-11-21 04:00:00
9603,371,soil_moisture,21.91,2026-03-31 08:00:00
